Name,City,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award, Converted MinPrice , Converted MaxPrice ,Country,Region
La casa TOM Curiosa,Osaka,"17,000","17,000",JPY,Italian,135.498757,34.696501,8.15E+11,https://guide.michelin.com/en/osaka-region/osaka/restaurant/la-casa-tom-curiosa,http://www.tom-curiosa.com/,1 MICHELIN Star,$138.74 ,$138.74 , Japan,Asia
P greco,Osaka,"22,000","28,000",JPY,Italian,135.5058753,34.6961121,81668091800,https://guide.michelin.com/en/osaka-region/osaka/restaurant/p-greco,https://www.pgreco.jp/,1 MICHELIN Star,$179.55 ,$228.52 , Japan,Asia
Temmabashi Fujikawa,Osaka,"7,000","17,000",JPY,Japanese,135.516558,34.692102,81663604799,https://guide.michelin.com/en/osaka-region/osaka/restaurant/temmabashi-fujikawa,https://www.te-fujikawa.com/,1 MICHELIN Star,$57.13 ,$138.74 , Japan,Asia
TEMPURA HANAGATAMI,Osaka,"9,500","26,000",JPY,Tempura,135.492641,34.698397,81663437020,https://guide.michelin.com/en/osaka-region/osaka/restaurant/tempura-hanagatami,https://hanagatami.ritzcarltonosaka.com/,1 MICHELIN Star,$77.53 ,$212.20 , Japan,Asia
Ajikitcho Horieten,Osaka,"19,000","46,000",JPY,Japanese,135.494025,34.673651,81665431741,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ajikitcho-horieten,https://ajikitcho.com/,1 MICHELIN Star,$155.07 ,$375.42 , Japan,Asia
capi,Osaka,"22,000","24,000",JPY,Innovative,135.497901,34.697954,81664768180,https://guide.michelin.com/en/osaka-region/osaka/restaurant/capi,https://capi-osaka.com/,1 MICHELIN Star,$179.55 ,$195.87 , Japan,Asia
Sushi Minazuki,Osaka,"21,000","27,000",JPY,Sushi,135.495771,34.698943,81663421556,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-minazuki,,1 MICHELIN Star,$171.39 ,$220.36 , Japan,Asia
La Bécasse,Osaka,"10,000","30,000",JPY,French,135.50226,34.687505,81647070070,https://guide.michelin.com/en/osaka-region/osaka/restaurant/la-becasse-1193280,https://www.labecasse1990.com/,1 MICHELIN Star,$81.61 ,$244.84 , Japan,Asia
Oryori Horikawa,Osaka,"7,000","16,000",JPY,Japanese,135.514264,34.693763,81671739388,https://guide.michelin.com/en/osaka-region/osaka/restaurant/oryori-horikawa,,1 MICHELIN Star,$57.13 ,$130.58 , Japan,Asia
Teruya,Osaka,"20,000","20,000",JPY,Japanese,135.517727,34.66929,8.18E+11,https://guide.michelin.com/en/osaka-region/osaka/restaurant/teruya,,1 MICHELIN Star,$163.23 ,$163.23 , Japan,Asia
Yakitori Ichimatsu,Osaka,"9,500","9,500",JPY,Yakitori,135.49702,34.695938,81663460112,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yakitori-ichimatsu,,1 MICHELIN Star,$77.53 ,$77.53 , Japan,Asia
Terada,Osaka,"5,000","20,000",JPY,Japanese,135.532779,34.674331,81661913237,https://guide.michelin.com/en/osaka-region/osaka/restaurant/terada,,1 MICHELIN Star,$40.81 ,$163.23 , Japan,Asia
La Baie,Osaka,"13,000","37,000",JPY,French,135.492663,34.698462,81663437020,https://guide.michelin.com/en/osaka-region/osaka/restaurant/la-baie,https://labaie.ritzcarltonosaka.com/,1 MICHELIN Star,$106.10 ,$301.97 , Japan,Asia
Sushi Yuden,Osaka,"20,000","25,000",JPY,Sushi,135.516768,34.666267,81667968883,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-yuden,https://www.sushi-yuuden.net/,1 MICHELIN Star,$163.23 ,$204.04 , Japan,Asia
Kawahara,Osaka,"7,000","17,000",JPY,Japanese,135.500804,34.709936,81661314668,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kawahara,,1 MICHELIN Star,$57.13 ,$138.74 , Japan,Asia
Ayamedo,Osaka,"1,000","4,000",JPY,Soba,135.51606,34.676438,81675045260,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ayamedo,,1 MICHELIN Star,$8.16 ,$32.65 , Japan,Asia
Chugokusai S.Sawada,Osaka,"11,000","17,000",JPY,Chinese,135.505146,34.696264,81668091442,https://guide.michelin.com/en/osaka-region/osaka/restaurant/chugokusai-s-sawada,,1 MICHELIN Star,$89.78 ,$138.74 , Japan,Asia
Kagaman,Osaka,"6,500","43,000",JPY,Japanese,135.499859,34.696238,81663412381,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kagaman,http://www.kagaman.co.jp/,1 MICHELIN Star,$53.05 ,$350.94 , Japan,Asia
Ajikitcho Bumbuan,Osaka,"4,000","25,000",JPY,Japanese,135.501093,34.68307,81662451055,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ajikitcho-bumbuan,https://bunbu-an.jp/,1 MICHELIN Star,$32.65 ,$204.04 , Japan,Asia
Sumibi Kappo Ishii,Osaka,"20,000","33,000",JPY,Japanese,135.484848,34.699749,81677084692,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sumibi-kappo-ishii,,1 MICHELIN Star,$163.23 ,$269.33 , Japan,Asia
Nishitemma Nakamura,Osaka,"15,000","15,000",JPY,Japanese,135.505243,34.697033,81675068218,https://guide.michelin.com/en/osaka-region/osaka/restaurant/nishitemma-nakamura,,1 MICHELIN Star,$122.42 ,$122.42 , Japan,Asia
Masuda,Osaka,"3,500","18,000",JPY,Japanese,135.501957,34.673799,81662515077,https://guide.michelin.com/en/osaka-region/osaka/restaurant/masuda,,1 MICHELIN Star,$28.56 ,$146.91 , Japan,Asia
Yoshino,Osaka,"5,500","14,000",JPY,Japanese,135.46763,34.779125,81668507883,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yoshino,,1 MICHELIN Star,$44.89 ,$114.26 , Japan,Asia
YUNiCO,Osaka,"5,000","15,000",JPY,"Italian, Italian Contemporary",135.496874,34.69807,81662258007,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yunico-1194638,https://y-unico.jp/,1 MICHELIN Star,$40.81 ,$122.42 , Japan,Asia
Yonemasu,Osaka,"22,000","22,000",JPY,Japanese,135.4875393,34.7030539,81663451107,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yonemasu,,1 MICHELIN Star,$179.55 ,$179.55 , Japan,Asia
Sushidokoro Hirokawa,Osaka,"15,000","17,000",JPY,Sushi,135.535565,34.698525,81663572098,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushidokoro-hirokawa,https://sushi-hirokawa.jp/,1 MICHELIN Star,$122.42 ,$138.74 , Japan,Asia
Naniwaryori Yu,Osaka,"10,000","15,000",JPY,Japanese,135.5150144,34.6964167,81662328558,https://guide.michelin.com/en/osaka-region/osaka/restaurant/naniwaryori-yu,,1 MICHELIN Star,$81.61 ,$122.42 , Japan,Asia
LIAISON,Osaka,"7,500","16,000",JPY,French,135.4856476,34.6941611,81675088585,https://guide.michelin.com/en/osaka-region/osaka/restaurant/liaison,http://liaison-osaka.com/,1 MICHELIN Star,$61.21 ,$130.58 , Japan,Asia
ad hoc,Osaka,"7,500","16,000",JPY,French,135.4890483,34.6941335,81662258814,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ad-hoc-1193091,http://adhoc2014.jp/,1 MICHELIN Star,$61.21 ,$130.58 , Japan,Asia
Kappo Hashimoto,Osaka,"7,000","13,000",JPY,Japanese,135.496179,34.711835,81663733655,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kappo-hashimoto,,1 MICHELIN Star,$57.13 ,$106.10 , Japan,Asia
Yunagibashi Takoyasu,Osaka,"24,000","34,000",JPY,Fugu / Pufferfish,135.454023,34.66236,81665711525,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yunagibashi-takoyasu,,1 MICHELIN Star,$195.87 ,$277.49 , Japan,Asia
Yugen,Osaka,"7,000","21,000",JPY,Japanese,135.521662,34.664732,8.15E+11,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yugen-1193266,,1 MICHELIN Star,$57.13 ,$171.39 , Japan,Asia
Sushiroku,Osaka,"12,000","16,500",JPY,Sushi,135.502972,34.697125,81663675040,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushiroku,,1 MICHELIN Star,$97.94 ,$134.66 , Japan,Asia
Alarde,Osaka,"14,000","14,000",JPY,Spanish,135.4940098,34.6807919,81666169825,https://guide.michelin.com/en/osaka-region/osaka/restaurant/alarde,,1 MICHELIN Star,$114.26 ,$114.26 , Japan,Asia
Sushi Ohata,Osaka,"24,000","24,000",JPY,Sushi,135.497668,34.695994,8.17E+11,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-ohata,,1 MICHELIN Star,$195.87 ,$195.87 , Japan,Asia
Shunsenwaraku Sanai,Osaka,"11,000","14,000",JPY,Japanese,135.505784,34.670323,81662140371,https://guide.michelin.com/en/osaka-region/osaka/restaurant/shunsenwaraku-sanai,,1 MICHELIN Star,$89.78 ,$114.26 , Japan,Asia
Maison Tateru Yoshino,Osaka,"7,000","25,000",JPY,French,135.498232,34.695687,81663471128,https://guide.michelin.com/en/osaka-region/osaka/restaurant/maison-tateru-yoshino,https://www.anacrowneplaza-osaka.jp/,1 MICHELIN Star,$57.13 ,$204.04 , Japan,Asia
Unkaku,Osaka,"5,500","37,000",JPY,Japanese,135.5187248,34.6948479,81668096515,https://guide.michelin.com/en/osaka-region/osaka/restaurant/unkaku,http://www.unkaku.jp/,1 MICHELIN Star,$44.89 ,$301.97 , Japan,Asia
Chi-Fu,Osaka,"7,000","22,000",JPY,Chinese,135.504716,34.697434,81669400317,https://guide.michelin.com/en/osaka-region/osaka/restaurant/chi-fu,http://chi-fu.jp/,1 MICHELIN Star,$57.13 ,$179.55 , Japan,Asia
Sushi Hoshiyama,Osaka,"24,000","24,000",JPY,Sushi,135.510694,34.692732,81663611622,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-hoshiyama,,1 MICHELIN Star,$195.87 ,$195.87 , Japan,Asia
Kamigamo Akiyama,Kyoto,"6,000","15,000",JPY,Japanese,135.762726,35.058249,81757115136,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kamigamo-akiyama,,1 MICHELIN Star,$48.97 ,$122.42 , Japan,Asia
Kyoryori Fujimoto,Kyoto,"3,500","15,000",JPY,Japanese,135.756636,35.010396,81752119105,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kyoryori-fujimoto,,1 MICHELIN Star,$28.56 ,$122.42 , Japan,Asia
Kyoboshi,Kyoto,"14,000","14,000",JPY,Tempura,135.775649,35.005139,81755512303,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kyoboshi,,1 MICHELIN Star,$114.26 ,$114.26 , Japan,Asia
Muromachi Wakuden,Kyoto,"11,000","44,000",JPY,Japanese,135.763257,35.010146,81752233200,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/muromachi-wakuden,https://www.wakuden.jp/,1 MICHELIN Star,$89.78 ,$359.10 , Japan,Asia
MOTOÏ,Kyoto,"11,000","39,000",JPY,French,135.764903,35.012727,81752310709,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/motoi,https://kyoto-motoi.com/,1 MICHELIN Star,$89.78 ,$318.29 , Japan,Asia
Vena,Kyoto,"10,000","20,000",JPY,Italian,135.758073,35.015155,81752558757,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/vena,,1 MICHELIN Star,$81.61 ,$163.23 , Japan,Asia
Shun-ai Sasaki,Kyoto,"6,000","16,000",JPY,Japanese,135.7669508,35.001617,81753547177,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/shun-ai-sasaki,,1 MICHELIN Star,$48.97 ,$130.58 , Japan,Asia
Uozuya,Kyoto,"20,000","27,000",JPY,Japanese,135.735956,34.999842,81753122538,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/uozuya,,1 MICHELIN Star,$163.23 ,$220.36 , Japan,Asia
Kyo Seika,Kyoto,"19,000","37,000",JPY,Chinese,135.780681,35.011709,81757528521,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kyo-seika,http://kyoseika.com/,1 MICHELIN Star,$155.07 ,$301.97 , Japan,Asia
Godan Miyazawa,Kyoto,"17,000","22,000",JPY,Japanese,135.7609923,34.9979707,81757086364,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/godan-miyazawa,https://jiki-miyazawa.com/,1 MICHELIN Star,$138.74 ,$179.55 , Japan,Asia
Nijojo Furuta,Kyoto,"18,000","36,000",JPY,Japanese,135.753872,35.012209,81752548377,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/nijojo-furuta,,1 MICHELIN Star,$146.91 ,$293.81 , Japan,Asia
Hiramatsu Kodaiji,Kyoto,"6,500","31,000",JPY,French,135.7814382,34.9986847,81755336063,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/hiramatsu-kodaiji,https://www.hiramatsu.co.jp/,1 MICHELIN Star,$53.05 ,$253.00 , Japan,Asia
